Genome Name,Accuracy,Precision,Recall,F1 Score
GCF_007741515.1_ASM774151v1,0.7,1.0,0.4,0.5714285714285715
GCF_003627755.1_ASM362775v1,0.872,1.0,0.7419354838709677,0.8518518518518519
GCF_000204255.1_ASM20425v1,0.8571428571428571,1.0,0.6923076923076923,0.8181818181818181
GCF_000970285.1_ASM97028v1,0.7054263565891473,1.0,0.3968253968253968,0.5681818181818182
GCF_002407265.1_ASM240726v1,0.8028169014084507,1.0,0.5882352941176471,0.7407407407407407
GCF_008329965.1_ASM832996v1,0.78125,1.0,0.5625,0.72
GCF_000009045.1_ASM904v1,0.7451923076923077,1.0,0.49038461538461536,0.6580645161290322
GCF_021228795.1_ASM2122879v1,0.8404255319148937,1.0,0.6808510638297872,0.810126582278481
GCF_018127765.1_ASM1812776v1,0.8333333333333334,1.0,0.6521739130434783,0.7894736842105263
GCF_000202835.1_ASM20283v1,0.7631578947368421,1.0,0.5263157894736842,0.6896551724137931
GCF_000319245.1_ASM31924v1,0.75,1.0,0.5,0.6666666666666666
GCF_009193325.2_ASM919332v2,0.8703703703703703,1.0,0.7083333333333334,0.8292682926829268
GCF_018141445.1_ASM1814144v1,0.7068965517241379,1.0,0.41379310344827586,0.5853658536585366
GCF_007970665.1_ASM797066v1,0.7272727272727273,1.0,0.45454545454545453,0.625
GCF_002162215.1_ASM216221v1,0.813953488372093,1.0,0.6190476190476191,0.7647058823529412
GCF_010993845.2_ASM1099384v2,0.835820895522388,1.0,0.6451612903225806,0.7843137254901961
GCF_000021545.1_ASM2154v1,0.46153846153846156,1.0,0.2631578947368421,0.4166666666666667
GCF_010669305.1_ASM1066930v1,0.8536585365853658,1.0,0.6842105263157895,0.8125000000000001
GCF_002355415.1_ASM235541v1,0.8055555555555556,1.0,0.6111111111111112,0.7586206896551725
GCF_024707545.1_ASM2470754v1,0.7701149425287356,1.0,0.5294117647058824,0.6923076923076924
GCF_003544935.1_ASM354493v1,0.9259259259259259,1.0,0.8461538461538461,0.9166666666666666
GCF_018314255.1_ASM1831425v1,0.8571428571428571,1.0,0.6470588235294118,0.7857142857142858
GCF_003571725.1_ASM357172v1,0.8210526315789474,1.0,0.6382978723404256,0.7792207792207793
GCF_005234135.1_ASM523413v1,0.8235294117647058,1.0,0.6470588235294118,0.7857142857142858
GCF_000270245.1_ASM27024v1,0.7727272727272727,1.0,0.5454545454545454,0.7058823529411764
GCF_001028705.1_ASM102870v1,0.7307692307692307,1.0,0.43243243243243246,0.6037735849056604
GCF_000340795.1_ASM34079v1,0.8333333333333334,1.0,0.6666666666666666,0.8
GCF_004028235.1_ASM402823v1,0.6774193548387096,1.0,0.3333333333333333,0.5
GCF_000359525.1_ASM35952v1,0.8333333333333334,1.0,0.6521739130434783,0.7894736842105263
GCF_000317475.1_ASM31747v1,0.7582417582417582,1.0,0.5164835164835165,0.6811594202898552
GCF_003568585.1_meiothermus1.04,0.875,1.0,0.75,0.8571428571428571
GCF_001021085.1_ASM102108v1,0.7857142857142857,1.0,0.5714285714285714,0.7272727272727273
GCF_004102945.1_ASM410294v1,0.6818181818181818,1.0,0.36363636363636365,0.5333333333333333
GCF_009763765.1_ASM976376v1,0.7066666666666667,1.0,0.3888888888888889,0.56
GCF_002215565.1_ASM221556v1,0.7777777777777778,1.0,0.5555555555555556,0.7142857142857143
GCF_013460375.1_ASM1346037v1,0.8125,1.0,0.625,0.7692307692307693
GCF_901538265.1_ASM90153826v1,0.7741935483870968,1.0,0.5333333333333333,0.6956521739130436
GCF_003285065.1_ASM328506v1,0.8,1.0,0.6,0.7499999999999999
GCF_002355595.1_F._lacunae_YT21-2,0.8055555555555556,1.0,0.6111111111111112,0.7586206896551725
GCF_000023565.1_ASM2356v1,0.6956521739130435,1.0,0.38235294117647056,0.5531914893617021
GCF_019669905.1_ASM1966990v1,0.8070175438596491,1.0,0.6071428571428571,0.7555555555555554
GCF_009363155.1_ASM936315v1,0.8309859154929577,1.0,0.625,0.7692307692307693
GCF_000367205.1_ASM36720v1,0.725,1.0,0.45,0.6206896551724138
GCF_014337215.1_ASM1433721v1,0.734375,1.0,0.45161290322580644,0.6222222222222222
GCF_014395425.1_ASM1439542v1,0.8787878787878788,1.0,0.75,0.8571428571428571
GCF_900012635.1_Pyrococcus_chitonophagus_genome_sequence,0.7142857142857143,1.0,0.3333333333333333,0.5
GCF_002741015.1_ASM274101v1,0.7950819672131147,1.0,0.5901639344262295,0.7422680412371134
GCF_000018325.1_ASM1832v1,0.7948717948717948,1.0,0.5897435897435898,0.7419354838709677
GCF_005862185.2_ASM586218v2,0.8846153846153846,1.0,0.7540983606557377,0.8598130841121495
GCF_011694815.1_ASM1169481v1,0.8488372093023255,1.0,0.675,0.8059701492537313
GCF_001887245.1_ASM188724v1,0.8695652173913043,1.0,0.7272727272727273,0.8421052631578948
GCF_000007985.2_ASM798v2,0.8421052631578947,1.0,0.6842105263157895,0.8125000000000001
GCF_016027815.1_ASM1602781v1,0.7590361445783133,1.0,0.5,0.6666666666666666
GCF_002998435.1_ASM299843v1,0.7843137254901961,1.0,0.56,0.717948717948718
GCF_009938185.1_ASM993818v1,0.8227848101265823,1.0,0.6216216216216216,0.7666666666666667
GCF_003006155.1_ASM300615v1,0.7021276595744681,1.0,0.391304347826087,0.5625
GCF_004135365.1_ASM413536v1,0.819047619047619,1.0,0.6274509803921569,0.7710843373493976
GCF_000006605.1_ASM660v1,0.8947368421052632,1.0,0.7894736842105263,0.8823529411764706
GCF_001983935.1_ASM198393v1,0.6333333333333333,1.0,0.26666666666666666,0.4210526315789474
GCF_019343125.1_ASM1934312v1,0.868421052631579,1.0,0.6666666666666666,0.8
GCF_018107685.1_ASM1810768v1,0.7,1.0,0.4,0.5714285714285715
GCF_002305895.1_ASM230589v1,0.8163265306122449,1.0,0.6,0.7499999999999999
GCF_004328555.1_ASM432855v1,0.627906976744186,1.0,0.23809523809523808,0.3846153846153846
GCF_011611525.1_ASM1161152v1,0.8405797101449275,1.0,0.6666666666666666,0.8
GCF_016804005.1_ASM1680400v1,0.8490566037735849,1.0,0.673469387755102,0.8048780487804877
GCF_011040435.1_ASM1104043v1,0.9230769230769231,1.0,0.8214285714285714,0.9019607843137255
GCF_001444425.1_ASM144442v1,0.75,1.0,0.5,0.6666666666666666
GCF_002900385.1_ASM290038v1,0.7945205479452054,1.0,0.5945945945945946,0.7457627118644068
GCF_011764565.1_ASM1176456v1,0.7872340425531915,1.0,0.5555555555555556,0.7142857142857143
GCF_000013885.1_ASM1388v1,0.7622950819672131,1.0,0.5245901639344263,0.6881720430107526
GCF_012277275.1_ASM1227727v1,0.8076923076923077,1.0,0.5833333333333334,0.7368421052631579
GCF_000284335.1_ASM28433v1,0.625,1.0,0.25,0.4
GCF_013128195.2_ASM1312819v2,0.8125,1.0,0.625,0.7692307692307693
GCF_005116675.2_ASM511667v2,0.7346938775510204,1.0,0.4583333333333333,0.6285714285714286
GCF_900187105.1_50618_F01,0.8235294117647058,1.0,0.5,0.6666666666666666
GCF_012030695.1_ASM1203069v1,0.7692307692307693,1.0,0.4,0.5714285714285715
GCF_002025725.1_ASM202572v1,0.84,1.0,0.6666666666666666,0.8
GCF_011745665.1_ASM1174566v1,0.8333333333333334,1.0,0.6666666666666666,0.8
GCF_000016425.1_ASM1642v1,0.7843137254901961,1.0,0.5686274509803921,0.725
GCF_000203215.1_ASM20321v1,0.5882352941176471,1.0,0.3,0.4615384615384615
GCF_003641185.1_ASM364118v1,0.8155339805825242,1.0,0.5957446808510638,0.7466666666666666
GCF_003595305.1_ASM359530v1,0.5789473684210527,1.0,0.13043478260869565,0.23076923076923078
GCF_004126515.1_ASM412651v1,0.7596899224806202,1.0,0.5,0.6666666666666666
GCF_000192745.1_ASM19274v1,0.84375,1.0,0.6875,0.8148148148148148
GCF_001618865.1_ASM161886v1,0.8421052631578947,1.0,0.6842105263157895,0.8125000000000001
GCF_019931005.1_ASM1993100v1,0.875,1.0,0.75,0.8571428571428571
GCF_004295585.1_ASM429558v1,0.8067226890756303,1.0,0.6101694915254238,0.7578947368421053
GCF_022701275.1_ASM2270127v1,0.7931034482758621,1.0,0.5588235294117647,0.7169811320754718
GCF_007751715.1_ASM775171v1,0.8125,1.0,0.625,0.7692307692307693
GCF_000007805.1_ASM780v1,0.8269230769230769,1.0,0.6538461538461539,0.7906976744186047
GCF_005083985.2_ASM508398v2,0.7058823529411765,1.0,0.4444444444444444,0.6153846153846153
GCF_000813245.1_ASM81324v1,0.6538461538461539,1.0,0.3076923076923077,0.47058823529411764
GCF_002278035.1_ASM227803v1,0.8169014084507042,1.0,0.6285714285714286,0.7719298245614035
GCF_009392895.1_ASM939289v1,0.7929292929292929,1.0,0.5729166666666666,0.728476821192053
GCF_000960975.1_ASM96097v1,0.5740740740740741,1.0,0.14814814814814814,0.25806451612903225
GCF_000145035.1_ASM14503v1,0.7619047619047619,1.0,0.5238095238095238,0.6875000000000001
GCF_021184045.1_ASM2118404v1,0.7837837837837838,1.0,0.5675675675675675,0.7241379310344828
GCF_001461805.1_ASM146180v1,0.7263157894736842,1.0,0.3953488372093023,0.5666666666666667
GCF_900660645.1_57043_F01-3,0.875,1.0,0.75,0.8571428571428571
GCF_012222825.1_ASM1222282v1,0.8636363636363636,1.0,0.7,0.8235294117647058
GCF_008704495.1_ASM870449v1,0.8360655737704918,1.0,0.6491228070175439,0.7872340425531915
GCF_008329945.1_ASM832994v1,0.7954545454545454,1.0,0.5909090909090909,0.7428571428571429
GCF_001027025.1_ASM102702v1,0.6111111111111112,1.0,0.2222222222222222,0.3636363636363636
GCF_019504385.1_ASM1950438v1,0.8421052631578947,1.0,0.6785714285714286,0.8085106382978724
GCF_000015045.1_ASM1504v1,0.75,1.0,0.5,0.6666666666666666
GCF_014268485.2_ASM1426848v2,0.8690476190476191,1.0,0.65625,0.7924528301886793
GCF_019931735.1_ASM1993173v1,0.825,1.0,0.631578947368421,0.7741935483870968
GCF_008244765.1_ASM824476v1,0.8296703296703297,1.0,0.5866666666666667,0.7394957983193278
GCF_016027095.1_ASM1602709v1,0.8214285714285714,1.0,0.6341463414634146,0.7761194029850745
GCF_018408705.1_ASM1840870v1,0.8333333333333334,1.0,0.65625,0.7924528301886793
GCF_902702935.1_FRC0190,0.8,1.0,0.5,0.6666666666666666
GCF_008122265.1_ASM812226v1,0.7391304347826086,1.0,0.4782608695652174,0.6470588235294118
GCF_018128205.1_ASM1812820v1,0.8809523809523809,1.0,0.7368421052631579,0.8484848484848484
GCF_007741535.1_ASM774153v1,0.8235294117647058,1.0,0.6470588235294118,0.7857142857142858
GCF_022376295.1_ASM2237629v1,0.7755102040816326,1.0,0.5217391304347826,0.6857142857142856
GCF_023733635.1_ASM2373363v1,0.8636363636363636,1.0,0.7272727272727273,0.8421052631578948
GCF_000015305.1_ASM1530v1,0.7790697674418605,1.0,0.5581395348837209,0.7164179104477612
GCF_008727795.1_ASM872779v1,0.7446808510638298,1.0,0.4782608695652174,0.6470588235294118
GCF_014843995.1_ASM1484399v1,0.7272727272727273,1.0,0.4375,0.6086956521739131
GCF_003814005.1_ASM381400v1,0.8666666666666667,1.0,0.6363636363636364,0.7777777777777778
GCF_019428685.1_ASM1942868v1,0.8347826086956521,1.0,0.6607142857142857,0.7956989247311829
GCF_003721155.3_ASM372115v4,0.84375,1.0,0.6666666666666666,0.8
GCF_010729665.1_ASM1072966v1,0.7926829268292683,1.0,0.5853658536585366,0.7384615384615384
GCF_019443265.1_ASM1944326v1,0.85,1.0,0.6666666666666666,0.8
GCF_002288285.1_ASM228828v1,0.7692307692307693,1.0,0.5333333333333333,0.6956521739130436
GCF_004214795.1_ASM421479v1,0.8571428571428571,1.0,0.7,0.8235294117647058
GCF_014337175.1_ASM1433717v1,0.7101449275362319,1.0,0.4117647058823529,0.5833333333333334
GCF_003352185.1_ASM335218v1,0.8709677419354839,1.0,0.7073170731707317,0.8285714285714285
GCF_000024325.1_ASM2432v1,0.7894736842105263,1.0,0.5789473684210527,0.7333333333333334
GCF_003336365.1_ASM333636v1,0.7280701754385965,1.0,0.45614035087719296,0.6265060240963854
GCF_003065365.1_ASM306536v1,0.8181818181818182,1.0,0.625,0.7692307692307693
GCF_000144695.1_ASM14469v1,0.8214285714285714,1.0,0.6428571428571429,0.782608695652174
GCF_002214505.1_ASM221450v1,0.7096774193548387,1.0,0.3793103448275862,0.5499999999999999
GCF_002056725.1_ASM205672v1,0.8461538461538461,1.0,0.6842105263157895,0.8125000000000001
GCF_000026045.1_ASM2604v1,0.7549019607843137,1.0,0.5098039215686274,0.6753246753246753
GCF_001545095.1_ASM154509v1,0.8461538461538461,1.0,0.6923076923076923,0.8181818181818181
GCF_000277125.1_ASM27712v1,0.7831325301204819,1.0,0.55,0.7096774193548387
GCF_014070455.1_ASM1407045v1,0.875,1.0,0.6666666666666666,0.8
GCF_003860465.1_ASM386046v1,0.8064516129032258,1.0,0.6,0.7499999999999999
GCF_900476125.1_50861_F01,0.9285714285714286,1.0,0.8333333333333334,0.9090909090909091
GCF_021398715.1_ASM2139871v1,0.78125,1.0,0.5,0.6666666666666666
GCF_005849285.1_ASM584928v1,0.7777777777777778,1.0,0.5555555555555556,0.7142857142857143
GCF_000055785.1_ASM5578v1,0.7666666666666667,1.0,0.5333333333333333,0.6956521739130436
GCF_003285045.1_ASM328504v1,0.75,1.0,0.5,0.6666666666666666
GCF_002157895.1_ASM215789v1,0.8292682926829268,1.0,0.65,0.787878787878788
GCF_001718335.1_ASM171833v1,0.7964601769911505,1.0,0.5490196078431373,0.7088607594936709
GCF_001042635.1_ASM104263v1,0.8,1.0,0.5454545454545454,0.7058823529411764
GCF_000812185.1_ASM81218v1,0.7647058823529411,1.0,0.6470588235294118,0.7857142857142858
GCF_011398155.1_ASM1139815v1,0.8095238095238095,1.0,0.6,0.7499999999999999
GCF_019904175.1_ASM1990417v1,0.8045977011494253,1.0,0.6046511627906976,0.7536231884057971
GCF_000021905.1_ASM2190v1,0.7567567567567568,1.0,0.5,0.6666666666666666
GCF_900343095.1_PRJEB25867,0.9230769230769231,1.0,0.5,0.6666666666666666
GCF_025152575.1_ASM2515257v1,0.8947368421052632,1.0,0.7894736842105263,0.8823529411764706
GCF_004802635.2_ASM480263v2,0.821917808219178,1.0,0.6388888888888888,0.7796610169491525
GCF_007752345.1_ASM775234v1,0.85,1.0,0.5714285714285714,0.7272727272727273
GCF_005144905.1_ASM514490v1,0.8,1.0,0.5454545454545454,0.7058823529411764
GCF_003991975.1_ASM399197v1,0.9032258064516129,1.0,0.8,0.888888888888889
GCF_004168365.1_ASM416836v1,0.78125,1.0,0.5625,0.72
GCF_003544915.1_ASM354491v1,0.8260869565217391,1.0,0.6363636363636364,0.7777777777777778
GCF_002752675.1_ASM275267v1,0.8125,1.0,0.6129032258064516,0.76
GCF_016803985.1_ASM1680398v1,0.868421052631579,1.0,0.6808510638297872,0.810126582278481
GCF_000015585.1_ASM1558v1,0.9,1.0,0.8,0.888888888888889
GCF_000194135.1_ASM19413v1,0.5,0.0,0.0,0.0
GCF_007954585.1_ASM795458v1,0.7818181818181819,1.0,0.5555555555555556,0.7142857142857143
GCF_013177295.1_ASM1317729v1,0.8333333333333334,1.0,0.5833333333333334,0.7368421052631579
GCF_008761635.1_ASM876163v1,0.7708333333333334,1.0,0.5217391304347826,0.6857142857142856
GCF_002355435.1_ASM235543v1,0.8727272727272727,1.0,0.7407407407407407,0.851063829787234
GCF_016132445.1_ASM1613244v1,0.8181818181818182,1.0,0.6363636363636364,0.7777777777777778
GCF_900635775.1_33763_C01,0.8181818181818182,1.0,0.5555555555555556,0.7142857142857143
GCF_902502825.2_E03_1.v3,0.7631578947368421,1.0,0.41935483870967744,0.5909090909090909
GCF_001482365.1_ASM148236v1,0.9032258064516129,1.0,0.8,0.888888888888889
GCF_023038235.1_ASM2303823v1,0.8461538461538461,1.0,0.6923076923076923,0.8181818181818181
GCF_008876665.1_ASM887666v1,0.8333333333333334,1.0,0.6666666666666666,0.8
GCF_004022565.1_ASM402256v1,0.7391304347826086,1.0,0.4782608695652174,0.6470588235294118
GCF_020861345.1_ASM2086134v1,0.9077490774907749,1.0,0.7524752475247525,0.8587570621468926
GCF_004379295.1_ASM437929v1,0.8241758241758241,1.0,0.6097560975609756,0.7575757575757575
GCF_000816845.1_ASM81684v1,0.7763975155279503,1.0,0.55,0.7096774193548387
GCF_001444405.1_ASM144440v1,0.8448275862068966,1.0,0.6785714285714286,0.8085106382978724
GCF_918697765.1_Wolbachia_Phyllotreta_cruciferaeV1,0.7307692307692307,1.0,0.3,0.4615384615384615
GCF_000011125.1_ASM1112v1,0.6,1.0,0.2,0.33333333333333337
GCF_006542335.1_ASM654233v1,0.8,1.0,0.5833333333333334,0.7368421052631579
GCF_022870845.1_ASM2287084v1,0.8235294117647058,1.0,0.6,0.7499999999999999
GCF_004785625.2_ASM478562v2,0.8059701492537313,1.0,0.59375,0.7450980392156863
GCF_000204415.1_ASM20441v1,0.6857142857142857,1.0,0.37142857142857144,0.5416666666666666
GCF_000500935.1_ASM50093v1,0.6923076923076923,1.0,0.3333333333333333,0.5
GCF_000022265.1_ASM2226v1,0.8076923076923077,1.0,0.6153846153846154,0.761904761904762
GCF_008364325.2_ASM836432v2,0.803921568627451,1.0,0.5652173913043478,0.7222222222222222
GCF_001989575.1_ASM198957v1,0.8222222222222222,1.0,0.6190476190476191,0.7647058823529412
GCF_014075995.1_ASM1407599v1,0.7755102040816326,1.0,0.5416666666666666,0.7027027027027027
GCF_020097475.1_ASM2009747v1,0.717391304347826,1.0,0.2909090909090909,0.45070422535211263
GCF_000230735.2_ASM23073v3,0.8205128205128205,1.0,0.6354166666666666,0.7770700636942676
GCF_002762335.1_ASM276233v1,0.8260869565217391,1.0,0.6363636363636364,0.7777777777777778
GCF_003008555.2_ASM300855v2,0.7755102040816326,1.0,0.5416666666666666,0.7027027027027027
GCF_002072065.1_ASM207206v1,0.7532467532467533,1.0,0.49107142857142855,0.6586826347305389
GCF_013003965.1_ASM1300396v1,0.85,1.0,0.7,0.8235294117647058
GCF_004135345.1_ASM413534v1,0.7567567567567568,1.0,0.47058823529411764,0.6399999999999999
GCF_015689335.1_ASM1568933v1,0.8064516129032258,1.0,0.5555555555555556,0.7142857142857143
GCF_021378375.1_ASM2137837v1,0.7857142857142857,0.0,0.0,0.0
GCF_000144605.1_ASM14460v1,0.8513513513513513,1.0,0.7027027027027027,0.8253968253968255
GCF_002192415.1_ASM219241v1,0.75,1.0,0.4842105263157895,0.6524822695035462
GCF_009931295.1_ASM993129v1,0.735632183908046,1.0,0.3235294117647059,0.48888888888888893
GCF_000444995.1_ASM44499v1,0.8095238095238095,1.0,0.6129032258064516,0.76
GCF_001761465.1_ASM176146v1,0.7941176470588235,1.0,0.5625,0.72
GCF_000941055.1_ASM94105v1,0.7894736842105263,1.0,0.5789473684210527,0.7333333333333334
GCF_018972105.1_ASM1897210v1,0.9090909090909091,1.0,0.75,0.8571428571428571
GCF_900090215.1_TRABTM,0.8571428571428571,1.0,0.7142857142857143,0.8333333333333333
GCF_000319575.2_ASM31957v2,0.7727272727272727,1.0,0.5454545454545454,0.7058823529411764
GCF_000287355.1_ASM28735v1,0.85,1.0,0.7,0.8235294117647058
GCF_002263515.1_ASM226351v1,0.7195121951219512,1.0,0.43902439024390244,0.6101694915254238
GCF_003055625.1_ASM305562v1,0.7916666666666666,1.0,0.5833333333333334,0.7368421052631579
GCF_014054525.1_ASM1405452v1,0.6923076923076923,1.0,0.3333333333333333,0.5
GCF_001941565.1_ASM194156v1,0.6216216216216216,1.0,0.17647058823529413,0.3
GCF_000025865.1_ASM2586v1,0.7857142857142857,1.0,0.5714285714285714,0.7272727272727273
GCF_013347265.1_ASM1334726v1,0.7699115044247787,1.0,0.5272727272727272,0.6904761904761904
GCF_002028405.1_ASM202840v1,0.7666666666666667,1.0,0.5333333333333333,0.6956521739130436
GCF_001618845.1_ASM161884v1,0.8486842105263158,1.0,0.6891891891891891,0.8160000000000001
GCF_001643775.1_ASM164377v1,0.8333333333333334,1.0,0.6666666666666666,0.8
GCF_000269985.1_ASM26998v1,0.8163265306122449,1.0,0.625,0.7692307692307693
GCF_003967075.1_ASM396707v1,0.7802197802197802,1.0,0.5348837209302325,0.6969696969696969
GCF_018736065.1_ASM1873606v1,0.8571428571428571,1.0,0.6666666666666666,0.8
GCF_014217805.1_ASM1421780v1,0.9230769230769231,1.0,0.8333333333333334,0.9090909090909091
GCF_008931845.1_ASM893184v1,0.6666666666666666,1.0,0.3181818181818182,0.4827586206896552
GCF_000176035.2_ASM17603v2,0.8493975903614458,1.0,0.6987951807228916,0.8226950354609929
GCF_023650915.1_ASM2365091v1,0.7017543859649122,1.0,0.25,0.4
GCF_004355225.1_ASM435522v1,0.8095238095238095,1.0,0.6,0.7499999999999999
GCF_020541325.1_ASM2054132v1,0.875,1.0,0.75,0.8571428571428571
GCF_000961515.1_ASM96151v1,0.8492063492063492,1.0,0.6779661016949152,0.8080808080808081
GCF_000218545.1_ASM21854v1,0.7380952380952381,1.0,0.45,0.6206896551724138
GCF_019704315.1_ASM1970431v1,0.7529411764705882,1.0,0.4878048780487805,0.6557377049180327
GCF_005116655.2_ASM511665v2,0.7608695652173914,1.0,0.5217391304347826,0.6857142857142856
GCF_015034585.1_ASM1503458v1,0.8518518518518519,1.0,0.7037037037037037,0.8260869565217391
GCF_004014775.2_ASM401477v2,0.7592592592592593,1.0,0.4090909090909091,0.5806451612903226
GCF_017638925.1_ASM1763892v1,0.6923076923076923,1.0,0.3333333333333333,0.5
GCF_001886695.1_ASM188669v1,0.8085106382978723,1.0,0.6086956521739131,0.7567567567567568
GCF_014211955.1_ASM1421195v1,0.7857142857142857,1.0,0.5714285714285714,0.7272727272727273
GCF_017329545.1_ASM1732954v1,0.8260869565217391,1.0,0.6444444444444445,0.7837837837837839
GCF_009833965.1_ASM983396v1,0.78125,1.0,0.5625,0.72
GCF_013377295.1_ASM1337729v1,0.8529411764705882,1.0,0.7058823529411765,0.8275862068965517
GCF_019930545.1_ASM1993054v1,0.7073170731707317,1.0,0.4146341463414634,0.5862068965517241
GCF_004008295.1_ASM400829v1,0.7049180327868853,1.0,0.3793103448275862,0.5499999999999999
GCF_000022065.1_ASM2206v1,0.797979797979798,1.0,0.6078431372549019,0.7560975609756097
GCF_001941625.1_ASM194162v1,0.803030303030303,1.0,0.5806451612903226,0.7346938775510204
GCF_025215495.1_ASM2521549v1,0.8627450980392157,1.0,0.7083333333333334,0.8292682926829268
GCF_000155735.2_ASM15573v2,0.7763157894736842,1.0,0.5277777777777778,0.6909090909090909
GCF_001735765.2_ASM173576v2,0.8512396694214877,1.0,0.7,0.8235294117647058
GCF_008693705.1_ASM869370v1,0.7692307692307693,1.0,0.5333333333333333,0.6956521739130436
GCF_000020305.1_ASM2030v1,0.625,1.0,0.25,0.4
GCF_900187255.1_51184_F02,0.7058823529411765,1.0,0.4117647058823529,0.5833333333333334
GCF_022200785.1_ASM2220078v1,0.8679245283018868,1.0,0.72,0.8372093023255813
GCF_001997345.1_ASM199734v1,0.7428571428571429,1.0,0.47058823529411764,0.6399999999999999
GCF_001465795.2_ASM146579v2,0.7777777777777778,1.0,0.5428571428571428,0.7037037037037037
GCF_900476255.1_53750_A02,0.875,1.0,0.75,0.8571428571428571
GCF_001636015.1_ASM163601v1,0.7894736842105263,1.0,0.4666666666666667,0.6363636363636364
GCF_001298465.1_ASM129846v1,0.75,1.0,0.5,0.6666666666666666
GCF_001465835.2_ASM146583v2,0.7804878048780488,1.0,0.55,0.7096774193548387
GCF_002291445.1_ASM229144v1,0.7375,1.0,0.4473684210526316,0.6181818181818182
GCF_001275345.1_ASM127534v1,0.75,1.0,0.5,0.6666666666666666
GCF_000022325.1_ASM2232v1,0.7051282051282052,1.0,0.39473684210526316,0.5660377358490566
GCF_016027455.1_ASM1602745v1,0.7583333333333333,1.0,0.4423076923076923,0.6133333333333333
GCF_019933235.1_ASM1993323v1,0.84375,1.0,0.6491228070175439,0.7872340425531915
GCF_000227745.2_ASM22774v3,0.7631578947368421,1.0,0.5263157894736842,0.6896551724137931
GCF_014495845.1_ASM1449584v1,0.8243243243243243,1.0,0.6388888888888888,0.7796610169491525
GCF_000020045.1_ASM2004v1,0.803921568627451,1.0,0.6,0.7499999999999999
GCF_023920085.1_ASM2392008v1,0.8367346938775511,1.0,0.6521739130434783,0.7894736842105263
GCF_001611795.1_ASM161179v1,0.8344370860927153,1.0,0.647887323943662,0.7863247863247863
GCF_903989455.1_ASM90398945v1,0.8070175438596491,1.0,0.5217391304347826,0.6857142857142856
GCF_002005305.1_ASM200530v1,0.7875,1.0,0.5641025641025641,0.7213114754098361
GCF_900096765.1_PPGSP_Eae1_chr,0.723404255319149,1.0,0.38095238095238093,0.5517241379310345
GCF_007559005.1_ASM755900v1,0.8260869565217391,1.0,0.6363636363636364,0.7777777777777778
GCF_010726245.1_ASM1072624v1,0.8405797101449275,1.0,0.6666666666666666,0.8
GCF_010731695.1_ASM1073169v1,0.8225806451612904,1.0,0.5925925925925926,0.7441860465116279
GCF_001922405.1_ASM192240v1,0.7384615384615385,1.0,0.45161290322580644,0.6222222222222222
GCF_013177655.1_ASM1317765v1,0.7307692307692307,1.0,0.46153846153846156,0.631578947368421
GCF_013407145.1_ASM1340714v1,0.7899159663865546,1.0,0.5901639344262295,0.7422680412371134
GCF_013008635.1_ASM1300863v1,0.5,0.0,0.0,0.0
GCF_003287895.1_ASM328789v1,0.8253968253968254,1.0,0.6206896551724138,0.7659574468085107
GCF_003130795.1_ASM313079v1,0.8,1.0,0.5909090909090909,0.7428571428571429
GCF_000017445.4_ASM1744v3,0.76,1.0,0.509090909090909,0.6746987951807228
GCF_900638385.1_57566_E02,0.9333333333333333,1.0,0.8333333333333334,0.9090909090909091
GCF_000230995.2_ASM23099v3,0.8449612403100775,1.0,0.6666666666666666,0.8
GCF_001705175.1_ASM170517v1,0.9111111111111111,1.0,0.8095238095238095,0.8947368421052632
GCF_001273775.1_ASM127377v1,0.8823529411764706,1.0,0.7647058823529411,0.8666666666666666
GCF_000145215.1_ASM14521v1,0.7846153846153846,1.0,0.5333333333333333,0.6956521739130436
GCF_008275125.1_ASM827512v1,0.868421052631579,1.0,0.7058823529411765,0.8275862068965517
GCF_021922925.1_ASM2192292v1,0.8055555555555556,1.0,0.5,0.6666666666666666
GCF_001887595.1_ASM188759v1,0.8275862068965517,1.0,0.6428571428571429,0.782608695652174
GCF_000950575.1_ASM95057v1,0.8666666666666667,1.0,0.7142857142857143,0.8333333333333333
GCF_002302495.1_ASM230249v1,0.7391304347826086,1.0,0.4,0.5714285714285715
GCF_002237575.1_ASM223757v1,0.7142857142857143,1.0,0.42857142857142855,0.6
GCF_009728935.1_ASM972893v1,0.7899159663865546,1.0,0.576271186440678,0.7311827956989247
GCF_900187045.1_51485_B01,0.8064516129032258,1.0,0.6,0.7499999999999999
GCF_003204135.1_ASM320413v1,0.8309859154929577,1.0,0.6,0.7499999999999999
GCF_020783335.1_ASM2078333v1,0.8780487804878049,1.0,0.75,0.8571428571428571
GCF_000284115.1_ASM28411v1,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353
GCF_900638635.1_58174_G01,0.8387096774193549,1.0,0.6428571428571429,0.782608695652174
GCF_017743015.1_ASM1774301v1,0.7126436781609196,1.0,0.3902439024390244,0.5614035087719299
GCF_022819245.1_ASM2281924v1,0.8235294117647058,1.0,0.64,0.7804878048780487
GCF_006094375.1_ASM609437v1,0.7959183673469388,1.0,0.5555555555555556,0.7142857142857143
GCF_021654795.1_ASM2165479v1,0.6842105263157895,1.0,0.36,0.5294117647058824
GCF_002288545.1_ASM228854v1,0.8615384615384616,1.0,0.64,0.7804878048780487
